SMILES,absorption,emission,phosphorescence_peak,hl_gap,soqy,flqy,metal_complex,reference_DOI
C(#Cc1cc2ccc3cccc4ccc(c1)c2c34)c1ccccc1,390.0,399.0,,,,0.44,,http://dx.doi.org/10.1021/ja2006862
COC(=O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1,364.0,406.0,,,,0.43,,http://dx.doi.org/10.1021/ja2006862
Cc1cc(C)c(B(c2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,378.0,414.0,,,,0.47,,http://dx.doi.org/10.1021/ja2006862
Cc1cc(C)c(B(c2cc3ccc4cccc5ccc(c2)c3c45)c2c(C)cc(C)cc2C)c(C)c1,413.0,434.0,,,,0.68,,http://dx.doi.org/10.1021/ja2006862
CC1(C)OB(c2cc3ccc4cc(B5OC(C)(C)C(C)(C)O5)cc5ccc(c2)c3c45)OC1(C)C,398.0,400.0,,,,0.88,,http://dx.doi.org/10.1021/ja2006862
Oc1cc2ccc3cc(O)cc4ccc(c1)c2c34,381.0,405.0,,,,0.93,,http://dx.doi.org/10.1021/ja2006862
C[Si](C)(C)C#Cc1cc2ccc3cc(C#C[Si](C)(C)C)cc4ccc(c1)c2c34,407.0,407.0,,,,0.19,,http://dx.doi.org/10.1021/ja2006862
C(#Cc1cc2ccc3cc(C#Cc4ccccc4)cc4ccc(c1)c2c34)c1ccccc1,410.0,418.0,,,,0.29,,http://dx.doi.org/10.1021/ja2006862
Cc1cc(C)c(B(c2ccc(C#Cc3cc4ccc5cc(C#Cc6ccc(B(c7c(C)cc(C)cc7C)c7c(C)cc(C)cc7C)cc6)cc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,414.0,426.0,,,,0.46,,http://dx.doi.org/10.1021/ja2006862
CN(C)c1ccc(C#Cc2cc3ccc4cc(C#Cc5ccc(N(C)C)cc5)cc5ccc(c2)c3c45)cc1,421.0,436.0,,,,0.39,,http://dx.doi.org/10.1021/ja2006862
CCCCCCCCOC(=O)c1ccc(-c2cc3ccc4cc(-c5ccc(C(=O)OCCCCCCCC)cc5)cc5ccc(c2)c3c45)cc1,404.0,421.0,,,,0.33,,http://dx.doi.org/10.1021/ja2006862
COc1ccc(N(c2ccccc2)c2cc3ccc4cc(N(c5ccccc5)c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,453.0,482.0,,,,0.3,,http://dx.doi.org/10.1021/ja2006862
O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,375.0,375.0,,,,0.68,,http://dx.doi.org/10.1021/ja2006862
CC1(C)OB(c2ccc3ccc4cccc5ccc2c3c45)OC1(C)C,378.0,379.0,,,,0.81,,http://dx.doi.org/10.1021/ja2006862
C(#Cc1ccc2ccc3cccc4ccc1c2c34)c1ccccc1,362.0,391.0,,,,0.61,,http://dx.doi.org/10.1021/ja2006862
Cc1cc(C)c(B(c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,355.0,431.0,,,,0.61,,http://dx.doi.org/10.1021/ja2006862
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2ccc3ccc4cccc5ccc2c3c45)c(C)c1,399.0,423.0,,,,0.71,,http://dx.doi.org/10.1021/ja2006862
COc1cc2c(cc1-c1ccncc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccncc2)cc1C4)C(=O)N(CCC(C)C)C3=O,407.0,456.0,,,,0.42,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(C(F)(F)F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C(F)(F)F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,404.0,458.0,,,,0.45,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(C#N)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C#N)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,409.0,460.0,,,,0.51,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc([N+](=O)[O-])cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc([N+](=O)[O-])cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,409.0,461.0,,,,0.11,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(C=O)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C=O)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,414.0,462.0,,,,0.52,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(Cl)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(Cl)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,406.0,466.0,,,,0.52,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,405.0,468.0,,,,0.52,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,405.0,469.0,,,,0.53,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,411.0,476.0,,,,0.67,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccsc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccsc2)cc1C4)C(=O)N(CCC(C)C)C3=O,417.0,487.0,,,,0.55,,http://dx.doi.org/10.1021/jo4028616
COc1ccc(-c2cc3c(cc2OC)-c2c(c4c(c5c2-c2cc(OC)c(-c6ccc(OC)cc6)cc2C5)C(=O)N(CCC(C)C)C4=O)C3)cc1,417.0,493.0,,,,0.59,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1cccs1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2cccs2)cc1C4)C(=O)N(CCC(C)C)C3=O,433.0,505.0,,,,0.53,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(c5ccccc5)c5ccccc5)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,428.0,563.0,,,,0.12,,http://dx.doi.org/10.1021/jo4028616
COc1cc2c(cc1-c1ccc(N(C)C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,440.0,593.0,,,,0.02,,http://dx.doi.org/10.1021/jo4028616
COc1ccsc1-c1ccc(-c2ccc(-c3sccc3OC)s2)s1,409.0,483.0,,,,,,10.1021/jp9901085
Cc1ccsc1-c1ccc(-c2ccc(-c3sccc3C)s2)s1,382.0,473.0,,,,,,10.1021/jp9901085
CCCCCCCCCCc1cc(-c2cc(CCCCCCCCCC)c(-c3cccs3)s2)sc1-c1cccs1,380.0,481.0,,,,,,10.1021/jp9901085
N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,412.0,435.5,,,,0.8004,,10.1021/jo900588e
CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,421.0,459.0,,,,0.6323,,10.1021/jo900588e
Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,421.0,444.0,,,,0.4657,,10.1021/jo900588e
CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,439.0,460.4,,,,0.6931,,10.1021/jo900588e
O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(C#Cc3ccc4ccc5ccc(C#Cc6ccc(NS(=O)(=O)c7ccc([N+](=O)[O-])cc7[N+](=O)[O-])cc6)c6ccc3c4c56)cc2)c([N+](=O)[O-])c1,402.0,539.0,,,,0.003,,10.1021/jo900588e
Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(NS(=O)(=O)c6ccc([N+](=O)[O-])cc6[N+](=O)[O-])cc5)c5ccc2c3c45)cc1,406.0,552.0,,,,0.016,,10.1021/jo900588e
c1ccc2c(c1)Nc1ccccc1S2,318.0,,,,,,,10.1021/jp044530j
CN(C)CCCN1c2ccccc2Sc2ccccc21,305.0,444.0,,,,0.02,,10.1021/jp044530j
Clc1ccc2c(c1)Nc1ccccc1S2,323.0,,,,,,,10.1021/jp044530j
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,312.0,451.0,,,,0.00089,,10.1021/jp044530j
FC(F)(F)c1ccc2c(c1)Nc1ccccc1S2,322.0,,,,,,,10.1021/jp044530j
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,310.0,470.0,,,,0.0011,,10.1021/jp044530j
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,315.0,460.0,,,,0.003,,10.1021/jp044530j
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,314.0,449.0,,,,0.0084,,10.1021/jp044530j
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,310.0,470.0,,,,0.001,,10.1021/jp044530j
CSc1ccc2c(c1)N(CCCN1CCN(C)CN1C)c1ccccc1S2,316.0,455.0,,,,0.005,,10.1021/jp044530j
F[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,402.0,434.0,,,,0.036,,10.1021/om9804778
c1ccc2c([SiH](c3c4ccccc4cc4ccccc34)c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,401.0,432.0,,,,0.028,,10.1021/om9804778
O[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,402.0,434.0,,,,0.015,,10.1021/om9804778
CO[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,401.0,439.0,,,,0.0056,,10.1021/om9804778
C=C[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,404.0,437.0,,,,0.017,,10.1021/om9804778
C[Si](C)(C)C#C[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,404.0,438.0,,,,0.04,,10.1021/om9804778
F[Si](c1ccccc1)(c1ccccc1)c1c2ccccc2cc2ccccc12,394.0,426.0,,,,0.52,,10.1021/om9804778
F[Si-](F)(c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,392.0,396.0,,,,0.64,,DOI: 10.1021/ja001042q
F[Si](c1ccccc1)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,397.0,409.0,,,,0.17,,DOI: 10.1021/ja001042q
F[Si-](F)(c1ccccc1)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,391.0,395.0,,,,0.46,,DOI: 10.1021/ja001042q
F[Si-](F)(c1ccccc1)(c1ccccc1)c1c2ccccc2cc2ccccc12,391.0,399.0,,,,0.76,,DOI: 10.1021/ja001042q
F[Si](c1ccccc1)(c1ccccc1)c1cccc2ccccc12,286.0,332.0,,,,0.14,,DOI: 10.1021/ja001042q
F[Si-](F)(c1ccccc1)(c1ccccc1)c1cccc2ccccc12,286.0,338.0,,,,0.061,,DOI: 10.1021/ja001042q
F[Si](c1ccccc1)(c1ccccc1)c1cc2ccccc2c2ccccc12,302.0,353.0,,,,0.11,,DOI: 10.1021/ja001042q
F[Si-](F)(c1ccccc1)(c1ccccc1)c1cc2ccccc2c2ccccc12,303.0,359.0,,,,0.19,,DOI: 10.1021/ja001042q
CN(C)c1ccc(/C=C/C=N/N=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,433.0,482.0,,,,0.007,,10.1021/acsomega.8b02717
N#Cc1ccc(C#Cc2ccccc2C#N)cc1,297.0,332.0,,,,0.452,,DOI: 10.1021/ol0528991
N#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3C#N)cc2C#N)cc1,340.0,370.0,,,,0.783,,DOI: 10.1021/ol0528991
N#Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,357.0,392.0,,,,0.858,,DOI: 10.1021/ol0528991
CSc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,375.0,455.0,,,,0.972,,DOI: 10.1021/ol0528991
Cc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,360.0,403.0,,,,0.96,,DOI: 10.1021/ol0528991
COc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,371.0,434.0,,,,0.982,,DOI: 10.1021/ol0528991
CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,425.0,555.0,,,,0.999,,DOI: 10.1021/ol0528991
C(#Cc1ccccc1)c1ccccc1,299.0,320.0,,,,0.003,,DOI: 10.1021/ol0528991
C(#Cc1ccc(C#Cc2ccccc2)cc1)c1ccccc1,328.0,348.0,,,,0.5,,DOI: 10.1021/ol0528991
C(#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3)cc2)cc1)c1ccccc1,345.0,387.0,,,,0.61,,DOI: 10.1021/ol0528991
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)cc3)=[O+][B-](F)(F)O2)cc1,477.0,492.0,,,,0.2,,DOI: 10.1021/jo400389h
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2ccccc2)cc1,493.0,515.0,,,,0.24,,DOI: 10.1021/jo400389h
COc1ccc(/C=C/C2=CC(/C=C/c3ccc(OC)c4ccccc34)=[O+][B-](F)(F)O2)c2ccccc12,523.0,561.0,,,,0.23,,DOI: 10.1021/jo400389h
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)c4ccccc34)=C2c2ccccc2)c2ccccc12,542.0,577.0,,,,,,DOI: 10.1021/jo400389h
COc1ccc2cc(/C=C/C3=[O+][B-](F)(F)OC(/C=C/c4ccc5cc(OC)ccc5c4)=C3c3ccccc3)ccc2c1,526.0,600.0,,,,0.51,,DOI: 10.1021/jo400389h
Cn1c2ccccc2c2cc(/C=C/C3=[O+][B-](F)(F)OC(/C=C/c4ccc5c(c4)c4ccccc4n5C)=C3c3ccccc3)ccc21,565.0,636.0,,,,0.6,,DOI: 10.1021/jo400389h
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2cccc(OC)c2)cc1,504.0,556.0,,,,0.41,,DOI: 10.1021/jo400389h
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2ccc(OC)cc2)cc1,506.0,571.0,,,,0.39,,DOI: 10.1021/jo400389h
COC(=O)c1ccc(C2=C(/C=C/c3ccc(OC)cc3)O[B-](F)(F)[O+]=C2/C=C/c2ccc(OC)cc2)cc1,507.0,557.0,,,,0.43,,DOI: 10.1021/jo400389h
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C#N)cc2)cc1,378.0,514.0,,,,0.015,,DOI: 10.1021/jp9053988
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,417.0,630.0,,,,0.0016,,DOI: 10.1021/jp9053988
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(C(F)(F)F)cc2)cc1,356.0,456.0,,,,0.0074,,DOI: 10.1021/jp9053988
CCCCCCN(CCCCCC)c1ccc(C#Cc2c(F)c(F)c(F)c(F)c2F)cc1,357.0,464.0,,,,0.0014,,DOI: 10.1021/jp9053988
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc(N(CCCCCC)CCCCCC)cc2)cc1,380.0,446.0,,,,0.0001,,DOI: 10.1021/jp9053988
O=[N+]([O-])c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,329.0,,,,,,,DOI: 10.1021/jp9053988
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,447.0,536.0,,,,0.131,,DOI: 10.1021/jp044669u
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,440.0,514.0,,,,0.304,,DOI: 10.1021/jp044669u
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccccc4c3)c3cccc1c23,446.0,520.0,,,,0.335,,DOI: 10.1021/jp044669u
c1cc2ccc3sc4ccc5cccc6c(c1)c2c3c4c56,412.0,418.0,,,,,,DOI: 10.1021/jo8012622
c1cc2ccc3[se]c4ccc5cccc6c(c1)c2c3c4c56,416.5,424.0,,,,,,DOI: 10.1021/jo8012622
c1cc2ccc3[nH]c4ccc5cccc6c(c1)c2c3c4c56,425.0,436.0,,,,,,DOI: 10.1021/jo8012622
O=c1c2ccccc2[nH]c2ccccc12,398.0,408.0,,,,0.75,,https://doi.org/10.1016/j.dyepig.2019.03.028
Cn1c2ccccc2c(=O)c2ccccc21,403.0,417.0,,,,0.65,,https://doi.org/10.1016/j.dyepig.2019.03.028
CCCCCn1c2ccccc2c(=O)c2ccccc21,403.0,414.0,,,,0.68,,https://doi.org/10.1016/j.dyepig.2019.03.028
CCCCCCCCn1c2ccccc2c(=O)c2ccccc21,404.0,414.0,,,,0.66,,https://doi.org/10.1016/j.dyepig.2019.03.028
O=c1c2cc(S(=O)(=O)Cl)ccc2[nH]c2ccc(S(=O)(=O)Cl)cc12,399.0,417.0,,,,0.7,,https://doi.org/10.1016/j.dyepig.2019.03.028
Cn1c2ccc(S(=O)(=O)Cl)cc2c(=O)c2cc(S(=O)(=O)Cl)ccc21,406.0,424.0,,,,0.7,,https://doi.org/10.1016/j.dyepig.2019.03.028
CCCCCn1c2ccc(S(=O)(=O)Cl)cc2c(=O)c2cc(S(=O)(=O)Cl)ccc21,406.0,422.0,,,,0.76,,https://doi.org/10.1016/j.dyepig.2019.03.028
O=c1c2cc(S(=O)(=O)O)ccc2[nH]c2ccc(S(=O)(=O)O)cc12,399.0,417.0,,,,0.66,,https://doi.org/10.1016/j.dyepig.2019.03.028
Cn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,405.0,424.0,,,,0.64,,https://doi.org/10.1016/j.dyepig.2019.03.028
CCCCCn1c2ccc(S(=O)(=O)O)cc2c(=O)c2cc(S(=O)(=O)O)ccc21,406.0,421.0,,,,0.7,,https://doi.org/10.1016/j.dyepig.2019.03.028
c1ccc2c(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cccc9ccccc89)s7)o6)cc5)o4)s3)cccc2c1,,464.1203704,,,,,,https://doi.org/10.1016/j.molstruc.2019.127032
C=Cc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C=C)cc7)s6)o5)cc4)o3)s2)cc1,,461.3425926,,,,,,https://doi.org/10.1016/j.molstruc.2019.127032
COC(=O)c1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(C(=O)OC)cc7)s6)o5)cc4)o3)s2)cc1,,422.9166667,,,,,,https://doi.org/10.1016/j.molstruc.2019.127032
c1ccc2sc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cc9ccccc9s8)s7)o6)cc5)o4)s3)cc2c1,,394.6759259,,,,,,https://doi.org/10.1016/j.molstruc.2019.127032
c1cc2ccc3ccc(-c4ccc(-c5nnc(-c6ccc(-c7nnc(-c8ccc(-c9ccc%10ccc%11cccc%12ccc9c%10c%11%12)s8)o7)cc6)o5)s4)c4ccc(c1)c2c34,,457.8703704,,,,,,https://doi.org/10.1016/j.molstruc.2019.127032
CCc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(CC)cc7)s6)o5)cc4)o3)s2)cc1,,422.4537037,,,,,,https://doi.org/10.1016/j.molstruc.2019.127032
COc1ccc2c3c([nH]c2c1)C(C)=NCC3,330.0,420.0,,,,,,https://doi.org/10.1016/j.molliq.2018.11.033
Cc1ccc(Sc2ccc3ccc4cccc5ccc2c3c45)cc1,352.0,415.0,,,,0.07,,https://doi.org/10.1016/j.molstruc.2019.07.021
Cc1ccc(Sc2cc3cccc4ccc5cccc2c5c43)cc1,346.0,416.0,,,,0.03,,https://doi.org/10.1016/j.molstruc.2019.07.021
Cc1ccc(Sc2cc3ccc4cccc5ccc(c2)c3c45)cc1,342.0,405.0,,,,0.29,,https://doi.org/10.1016/j.molstruc.2019.07.021
Clc1ccc(/C=C/c2ccc(-c3nc4c5cccnc5c5ncccc5c4[nH]3)cc2)cc1,376.0,463.0,,,,0.42,,http://dx.doi.org/10.1016/j.tet.2017.03.075
C(=C/c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1)\c1ccncc1,367.0,449.0,,,,0.54,,http://dx.doi.org/10.1016/j.tet.2017.03.075
C(=C/c1nc2ccccc2[nH]1)\c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,381.0,444.0,,,,0.11,,http://dx.doi.org/10.1016/j.tet.2017.03.075
C(=C/c1nc2ccccc2s1)\c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1,386.0,469.0,,,,0.33,,http://dx.doi.org/10.1016/j.tet.2017.03.075
COc1cc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(OC)cc1/C=C/c1nc2ccccc2[nH]1,401.0,443.0,,,,0.75,,http://dx.doi.org/10.1016/j.tet.2017.03.075
CN(C)c1ccc(/C=C2\CCCC2=O)cc1,357.0,405.0,,,,,,http://dx.doi.org/10.1016/j.molstruc.2016.02.009
CN(C)c1ccc(/C=C/C=C2\CCCC2=O)cc1,394.0,469.0,,,,,,http://dx.doi.org/10.1016/j.molstruc.2016.02.009
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,447.0,478.0,,,,0.043,,http://dx.doi.org/10.1016/j.molstruc.2016.02.009
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\C=C\c3ccc(N(C)C)cc3)C2=O)cc1,480.0,500.0,,,,0.069,,http://dx.doi.org/10.1016/j.molstruc.2016.02.009
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,435.0,504.0,,,,0.007,,http://dx.doi.org/10.1016/j.molstruc.2016.02.009
O=C1/C(=C/C=C/c2cc3c4c(c2)CCCN4CCC3)CC/C1=C\C=C\c1cc2c3c(c1)CCCN3CCC2,457.0,524.0,,,,0.13,,http://dx.doi.org/10.1016/j.molstruc.2016.02.009
Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,356.0,448.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CS(=O)(=O)c1ccc(-c2cc3ccc(N)cc3c(=O)o2)cc1,367.0,479.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CCN(CC)c1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,370.0,462.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,379.0,499.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CN(C)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,456.0,605.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
COc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,328.0,411.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
COc1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,333.0,410.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CN(C)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,395.0,614.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CCN(CC)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,394.0,613.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CN(C)c1ccc(-c2cc3c(ccc4c([N+](=O)[O-])cccc43)c(=O)o2)cc1,444.0,546.0,,,,,,https://doi.org/10.1016/j.dyepig.2019.107917
CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5ccccc5)ccc4o3)c(=O)oc2c1,442.0,495.0,,,,0.35,,https://doi.org/10.1016/j.dyepig.2019.01.010
CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5ccccc5Cl)ccc4o3)c(=O)oc2c1,441.0,496.0,,,,0.23,,https://doi.org/10.1016/j.dyepig.2019.01.010
CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5ccc(C)cc5[N+](=O)[O-])ccc4o3)c(=O)oc2c1,445.0,496.0,,,,0.43,,https://doi.org/10.1016/j.dyepig.2019.01.010
CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5ccccc5[N+](=O)[O-])ccc4o3)c(=O)oc2c1,448.0,498.0,,,,0.38,,https://doi.org/10.1016/j.dyepig.2019.01.010
CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5cccc(C)c5)ccc4o3)c(=O)oc2c1,440.0,495.0,,,,0.32,,https://doi.org/10.1016/j.dyepig.2019.01.010
CCN(CC)c1ccc2cc(-c3nc4cc(C(=O)Nc5cccc(OC)c5)ccc4o3)c(=O)oc2c1,437.0,494.0,,,,0.21,,https://doi.org/10.1016/j.dyepig.2019.01.010
O=C(Nc1ccccc1[N+](=O)[O-])c1ccc2oc(-c3cc4ccccc4oc3=O)nc2c1,360.0,443.0,,,,0.12,,https://doi.org/10.1016/j.dyepig.2019.01.010
Cc1ccc2occ(CC(=O)NN)c2c1,296.0,340.0,,,,,,https://doi.org/10.1016/j.cdc.2019.100221
CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1,407.0,477.0,,,,,,https://doi.org/10.1016/j.optmat.2017.12.034
COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1OC,406.0,470.0,,,,,,https://doi.org/10.1016/j.optmat.2017.12.034
Cc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,404.0,473.0,,,,,,https://doi.org/10.1016/j.optmat.2017.12.034
CN(C)c1ccc(/C=C/C(=O)c2ccc(Cl)cc2)cc1,420.0,488.0,,,,,,https://doi.org/10.1016/j.optmat.2017.12.034
COC(=O)[C@@H]1C(=O)Oc2ccccc2[C@H]1c1c[nH]c2ccccc12,284.0,376.0,,,,0.0094,,DOI: 10.1021/acs.joc.6b00541
COc1ccc(NC(=O)C(C(=O)Nc2ccc(OC)cc2)C(c2ccccc2O)c2c(C)[nH]c3ccccc23)cc1,266.0,360.0,,,,0.013,,DOI: 10.1021/acs.joc.6b00541
